CustomerID,Age,Annual Income (k$),Spending Score (1-100),Gender,Annual_Spend,Visit_Frequency
869,22,73,85,Female,35367,15
870,31,55,78,Female,36630,13
871,26,76,62,Male,49387,12
872,35,42,57,Female,38729,6
873,35,68,63,Female,35692,9
874,55,80,8,Female,82427,2
875,53,34,62,Female,53552,10
876,36,22,97,Male,49214,14
877,29,55,60,Male,52479,10
878,27,40,71,Female,53264,15
879,69,63,39,Female,27866,14
880,22,61,35,Female,67063,11
881,37,59,47,Male,40639,5
882,25,72,98,Female,44566,13
883,19,87,80,Male,43727,7
884,27,36,43,Female,36969,11
885,42,76,53,Male,35757,14
886,33,53,34,Male,46695,19
887,75,72,61,Female,32875,11
888,22,62,51,Female,58949,2
889,18,57,41,Male,4518,12
890,34,48,93,Male,33640,11
891,46,40,23,Female,40469,9
892,55,91,24,Female,30436,9
893,37,83,56,Male,55483,8
894,31,49,65,Female,58290,8
895,34,81,17,Female,58779,17
896,26,62,49,Male,49864,13
897,54,39,26,Male,54142,10
898,38,15,50,Male,65411,11
899,28,74,52,Male,41401,8
900,37,35,14,Male,70905,7
901,25,69,16,Female,36092,10
902,31,73,4,Male,29391,11
903,21,60,30,Male,50965,8
904,19,45,52,Female,51558,7
905,36,65,72,Female,71565,11
906,32,15,66,Female,46993,21
907,49,36,51,Male,50395,12
908,18,40,40,Female,74814,8
909,26,20,45,Female,41999,12
910,18,74,44,Female,50587,9
911,29,66,60,Female,50215,11
912,27,48,28,Female,25303,11
913,30,62,100,Female,70169,14
914,40,95,72,Male,38985,7
915,55,43,20,Male,66415,8
916,25,32,22,Female,25612,18
917,47,15,79,Male,48068,19
918,27,47,37,Male,62766,18
919,46,15,32,Male,22190,23
920,18,71,85,Female,45053,9
921,34,66,31,Female,27020,16
922,39,50,69,Female,51500,4
923,49,34,53,Female,49567,13
924,45,73,57,Female,72547,15
925,58,49,76,Female,56806,11
926,47,44,37,Female,51636,12
927,21,22,95,Female,45816,10
928,35,73,32,Female,54791,3
929,61,33,65,Female,26098,14
930,45,74,60,Female,36156,11
931,31,47,23,Female,44287,20
932,26,36,64,Female,48040,25
933,57,56,49,Female,30932,17
934,40,40,48,Female,71109,11
935,40,33,64,Female,44654,7
936,36,72,44,Female,43937,5
937,41,67,90,Male,75348,3
938,36,41,33,Male,10039,15
939,49,53,19,Female,49721,19
940,32,49,47,Female,45745,15
941,25,53,10,Male,53580,14
942,60,45,69,Male,71774,7
943,48,33,42,Female,50725,14
944,25,68,59,Female,63125,15
945,39,15,12,Female,22872,12
946,40,65,61,Male,40952,10
947,38,46,23,Male,49311,15
948,35,70,34,Female,49648,6
949,39,66,1,Female,45038,12
950,35,42,62,Female,62242,15
951,36,52,61,Female,35653,8
952,18,75,88,Female,68698,4
953,45,25,89,Male,50207,8
954,35,71,81,Male,42179,13
955,37,78,78,Male,55277,11
956,18,17,44,Female,60513,12
957,18,80,18,Female,66094,5
958,22,62,38,Female,28269,10
959,22,51,71,Female,4674,13
960,57,66,38,Male,68198,9
961,48,84,80,Female,40098,21
962,47,15,48,Male,59557,16
963,18,61,100,Female,65668,11
964,21,41,46,Female,58047,11
965,39,68,57,Female,49367,14
966,42,63,27,Female,73794,26
967,34,26,52,Female,44764,8
968,18,65,43,Male,60421,2
969,24,21,91,Female,67574,12
970,29,62,11,Female,50884,13
971,30,15,45,Male,45043,17
972,21,38,46,Female,31857,18
973,45,72,29,Male,48242,18
974,43,22,53,Female,54809,6
975,41,49,17,Female,53069,13
976,29,15,76,Male,51863,27
977,18,90,57,Male,59485,21
978,29,31,56,Male,25907,10
979,37,15,48,Female,57944,9
980,18,26,82,Female,62925,6
981,36,19,52,Male,55741,24
982,32,47,46,Female,45482,13
983,35,17,66,Female,57305,23
984,24,54,48,Male,35400,11
985,18,83,2,Female,56319,18
986,32,60,17,Female,49427,10
987,18,38,95,Male,51546,9
988,32,49,39,Female,67832,12
989,29,58,14,Female,77712,18
990,34,53,39,Female,72001,15
991,53,59,31,Female,33134,15
992,18,62,94,Male,43077,6
993,28,45,65,Female,55135,8
994,22,59,9,Female,72593,12
995,35,62,27,Female,60089,3
996,39,64,68,Female,11106,14
997,33,53,44,Male,60633,7
998,40,55,34,Female,37559,3
999,46,57,20,Female,60308,12
1000,24,22,76,Female,75544,14
1001,39,46,74,Male,64505,12
1002,50,55,36,Female,67158,20
1003,35,45,58,Female,83907,15
1004,23,44,32,Female,68289,12
1005,42,71,45,Female,37698,4
1006,36,60,80,Male,45473,3
1007,22,71,83,Male,69192,8
1008,25,15,36,Male,27945,17
1009,22,50,35,Male,13701,10
1010,31,57,84,Male,48751,8
1011,32,89,65,Male,22525,17
1012,19,25,56,Female,39149,16
1013,33,43,100,Male,47747,15
1014,36,94,24,Female,46704,10
1015,50,59,65,Female,41025,10
1016,31,27,63,Female,36016,12
1017,34,102,65,Male,57736,12
1018,33,28,16,Female,59472,17
1019,20,71,39,Male,81111,10
1020,22,57,52,Male,64279,17
1021,46,35,57,Male,62830,9
1022,28,56,66,Female,41264,10
1023,48,49,96,Male,64396,8
1024,21,15,50,Female,32230,8
1025,33,15,71,Female,75469,11
1026,37,47,56,Male,57122,29
1027,37,46,47,Female,58439,14
1028,31,51,28,Female,58838,10
1029,20,51,51,Male,47416,11
1030,40,36,47,Female,39681,16
1031,24,25,52,Female,49729,8
1032,53,29,81,Female,41094,11
1033,32,43,40,Female,51322,11
1034,23,25,1,Female,63344,11
1035,38,15,11,Female,58163,6
1036,30,65,100,Male,79462,18
1037,50,81,54,Female,44415,10
1038,39,72,65,Female,44203,11
1039,24,45,76,Female,52137,19
1040,27,31,1,Female,52653,11
1041,48,56,33,Male,75557,11
1042,22,39,48,Female,44143,15
1043,51,71,42,Female,60594,7
1044,18,51,34,Female,45116,16
1045,31,55,21,Male,40617,13
1046,39,81,31,Female,58127,15
1047,43,50,72,Female,62879,10
1048,27,24,61,Female,61575,1
1049,18,63,20,Female,35380,15
1050,18,50,100,Female,70852,14
1051,29,55,44,Male,43111,12
1052,38,91,44,Female,41972,4
1053,29,63,74,Female,53441,9
1054,44,78,50,Male,66874,8
1055,47,33,67,Male,51019,23
1056,22,51,42,Male,77695,13
1057,56,39,29,Female,70483,16
1058,34,17,67,Female,58649,18
1059,46,35,78,Female,66911,3
1060,53,47,39,Female,55280,15
1061,68,67,63,Male,65088,13
1062,31,70,53,Male,52848,7
1063,26,26,96,Male,51516,14
1064,18,56,13,Male,49989,3
1065,39,28,18,Female,42748,8
1066,26,15,41,Female,36502,20
1067,43,100,29,Male,61840,16
1068,27,15,51,Male,76581,15
1069,27,89,35,Female,33358,12
1070,45,22,48,Female,41024,6
1071,18,65,89,Male,29950,18
1072,18,32,77,Female,32047,6
1073,38,55,67,Female,44622,18
1074,19,59,16,Male,40310,12
1075,53,85,50,Female,38566,8
1076,46,57,17,Female,28686,10
1077,42,61,30,Male,62901,12
1078,37,42,42,Female,25148,6
1079,29,66,64,Male,54375,12
1080,24,40,13,Female,31504,14
1081,37,54,48,Female,63932,18
1082,36,22,46,Female,55576,19
1083,26,80,33,Female,35511,6
1084,41,101,63,Male,30374,2
1085,34,59,37,Female,60101,10
1086,24,91,3,Female,55842,12
1087,48,46,68,Male,56779,11
1088,61,59,97,Male,64886,11
1089,42,75,42,Male,43238,17
1090,41,54,33,Female,78657,21
1091,32,53,14,Male,54654,9
1092,27,57,56,Male,40399,9
1093,37,34,25,Male,63102,13
1094,42,27,54,Female,45630,6
1095,43,32,30,Male,54335,11
1096,31,39,100,Female,52189,10
1097,27,15,95,Male,40666,18
1098,65,20,63,Male,22876,13
1099,35,39,56,Female,25797,10
1100,37,81,61,Female,55339,18
1101,24,39,68,Male,45685,13
1102,30,46,41,Female,10406,21
1103,36,20,86,Female,71043,2
1104,29,42,59,Female,53299,3
1105,32,65,59,Female,67265,9
1106,58,69,32,Female,27718,10
1107,35,49,97,Female,66026,15
1108,23,38,42,Male,48594,10
1109,46,46,57,Male,28658,18
1110,31,77,22,Male,54947,12
1111,24,37,13,Male,45723,15
1112,31,66,20,Male,71290,2
1113,48,15,46,Female,50957,15
1114,18,37,76,Male,69485,5
1115,27,38,63,Female,32286,15
1116,53,15,16,Female,39996,13
1117,49,24,61,Female,44179,1
1118,54,50,68,Female,38792,4
1119,37,59,71,Female,58141,7
1120,50,37,90,Male,48862,17
1121,39,70,16,Male,53323,9
1122,39,47,59,Male,55105,9
1123,32,16,100,Male,73052,5
1124,43,75,71,Male,63306,21
1125,48,71,45,Female,28754,16
1126,44,57,60,Male,41034,13
1127,21,38,5,Female,39366,20
1128,57,46,25,Male,39546,14
1129,45,62,38,Male,55917,8
1130,25,65,86,Female,74000,10
1131,30,27,45,Male,58360,8
1132,31,47,57,Female,52042,10
1133,35,15,44,Female,54670,15
1134,41,15,20,Male,68675,12
1135,20,56,100,Female,25297,5
1136,33,42,50,Female,60686,6
1137,37,27,89,Female,72754,6
1138,38,76,74,Female,50650,9
1139,33,26,58,Female,68252,15
1140,20,40,100,Male,44890,5
1141,27,36,52,Male,53437,10
1142,45,27,23,Female,60066,16
1143,34,28,24,Female,19538,16
1144,47,49,54,Male,57695,12
1145,45,67,18,Female,63943,12
1146,49,51,49,Female,59797,15
1147,31,60,53,Female,37986,12
1148,36,79,16,Female,33590,12
1149,37,42,61,Female,45220,11
1150,25,62,44,Male,30103,10
1151,39,45,25,Female,92909,10
1152,41,55,56,Male,78771,8
1153,44,58,51,Male,39790,12
1154,26,58,32,Female,47170,13
1155,21,52,21,Female,47133,9
1156,18,30,29,Female,40077,17
1157,41,58,24,Male,37311,10
1158,41,27,51,Female,41653,11
1159,35,31,58,Female,58442,17
1160,27,39,49,Male,42777,14
1161,38,27,69,Male,49377,16
1162,24,36,51,Female,71591,10
1163,26,30,64,Female,33816,12
1164,33,61,70,Male,61515,17
1165,57,64,45,Female,49961,14
1166,41,30,86,Female,40848,18
1167,25,15,72,Male,45011,14
1168,18,43,59,Male,53169,9
1169,40,18,36,Male,41235,15
1170,28,51,11,Female,51410,13
1171,33,45,34,Male,47389,17
1172,26,44,75,Female,56284,9
1173,45,42,45,Female,54983,1
1174,34,26,3,Female,51370,8
1175,30,84,48,Male,70156,10
1176,23,44,95,Female,52759,15
1177,35,37,45,Female,61331,16
1178,38,70,88,Female,70023,17
1179,33,42,55,Female,56302,13
1180,18,63,52,Female,26822,21
1181,27,77,64,Female,50566,13
1182,39,15,100,Female,27586,10
1183,50,47,47,Female,44516,8
1184,30,51,51,Female,34494,16
1185,38,52,77,Male,60360,13
1186,32,28,10,Female,34039,13
1187,34,75,36,Female,54093,15
1188,31,54,34,Male,65145,17
1189,37,49,60,Female,47916,10
1190,34,67,33,Female,58221,13
1191,53,53,86,Female,53455,10
1192,66,53,46,Female,46129,16
1193,34,59,41,Male,54911,16
1194,20,45,32,Male,48327,16
1195,44,32,75,Female,26163,9
1196,30,40,67,Male,59704,24
1197,37,28,9,Female,28418,15
1198,37,67,85,Male,36506,12
1199,49,25,45,Female,45549,14
1200,57,71,19,Female,29576,25
1201,29,50,18,Female,40418,8
1202,46,51,12,Male,52652,17
1203,43,67,95,Male,58161,10
1204,46,51,64,Male,61684,12
1205,46,91,47,Male,58058,16
1206,27,80,42,Male,16495,23
1207,22,77,18,Male,56747,18
1208,23,52,29,Male,53223,14
1209,44,71,66,Female,51796,6
1210,35,46,36,Female,66951,9
1211,18,54,31,Female,10014,1
1212,18,50,40,Female,48110,10
1213,36,15,40,Female,54392,8
1214,44,40,55,Female,41903,15
1215,33,41,45,Male,34262,9
1216,58,61,50,Male,34565,1
1217,49,15,32,Female,62280,6
1218,20,95,51,Female,32549,5
1219,43,58,41,Male,53228,11
1220,24,25,73,Female,58373,16
1221,40,51,89,Male,53988,14
1222,28,45,16,Female,37987,10
1223,39,19,53,Female,43877,21
1224,24,47,47,Female,62587,11
1225,28,68,98,Male,49207,6
1226,26,48,85,Female,36603,8
1227,18,59,80,Male,47288,2
1228,35,82,48,Female,44812,14
1229,18,64,43,Female,36876,7
1230,18,21,82,Female,56364,21
1231,24,69,10,Female,42051,3
1232,35,60,51,Male,38307,12
1233,33,15,42,Male,31064,5
1234,48,54,27,Female,72012,12
1235,40,75,73,Female,35397,15
1236,49,15,54,Female,51805,21
1237,38,27,78,Male,51070,13
1238,28,39,25,Female,38455,11
1239,52,75,9,Male,45548,4
1240,21,37,57,Female,28115,20
1241,64,64,43,Female,62132,1
1242,18,75,47,Male,75879,14
1243,38,61,56,Female,45192,19
1244,32,35,58,Male,80103,17
1245,25,57,73,Male,52203,22
1246,39,42,41,Male,53781,3
1247,28,55,83,Male,43721,1
1248,32,53,6,Female,57290,15
1249,59,30,43,Male,31530,20
1250,18,51,89,Female,54729,5
1251,50,77,7,Male,36916,4
1252,18,27,1,Female,47633,11
1253,24,40,1,Male,74304,9
1254,18,55,55,Male,36874,15
1255,25,49,75,Female,67040,19
1256,58,50,26,Female,20455,20
1257,51,41,32,Male,60242,13
1258,18,21,61,Male,54103,12
1259,36,33,49,Male,31773,15
1260,18,27,37,Male,60324,9
1261,42,43,43,Male,59377,9
1262,50,32,57,Female,56086,5
1263,51,64,32,Female,53970,10
1264,42,24,40,Male,41152,7
1265,19,41,25,Male,63717,3
1266,26,23,20,Male,42617,16
1267,26,65,33,Female,48839,10
1268,33,75,4,Male,32793,5
1269,29,54,36,Male,60602,22
1270,26,58,55,Female,65892,10
1271,40,41,75,Female,55984,11
1272,27,57,50,Male,30762,21
1273,43,57,100,Male,49445,6
1274,38,62,67,Female,57622,7
1275,20,30,62,Female,48285,8
1276,56,46,60,Female,35643,9
1277,24,73,17,Male,38330,7
1278,54,45,50,Male,25447,14
1279,24,59,48,Male,57904,18
1280,32,58,79,Female,29084,9
1281,36,86,65,Male,40792,6
1282,34,51,43,Male,77172,18
1283,22,55,59,Female,29487,7
1284,26,58,30,Female,52527,10
1285,54,15,15,Female,45422,16
1286,21,53,42,Female,58249,15
1287,36,39,44,Female,56873,8
1288,33,15,30,Female,51621,11
1289,28,69,40,Female,45757,15
1290,23,58,42,Female,56647,14
1291,19,39,67,Male,40403,11
1292,26,31,46,Female,65075,16
1293,26,54,48,Male,72782,21
1294,45,63,67,Female,44653,8
1295,33,39,37,Female,16950,17
1296,38,48,64,Female,58966,13
1297,44,15,3,Female,45898,12
1298,26,62,36,Male,59642,17
1299,43,71,38,Female,62896,5
1300,44,15,63,Male,47447,9
1301,53,30,31,Male,29551,12
1302,50,73,80,Female,58089,5
1303,24,64,21,Female,63463,13
1304,38,36,82,Male,33358,11
1305,18,35,63,Male,30258,12
1306,46,69,62,Female,24866,9
1307,50,34,34,Male,38290,9
1308,43,30,58,Female,39307,7
1309,30,91,51,Female,76336,10
1310,28,38,31,Female,41911,17
1311,60,84,13,Female,43658,14
1312,18,66,34,Female,30610,13
1313,28,53,70,Male,43380,11
1314,40,81,50,Female,64192,20
1315,49,58,25,Male,78387,18
1316,20,63,66,Female,42506,18
1317,36,56,74,Male,53148,3
1318,43,51,93,Female,51030,13
1319,21,55,30,Female,71626,8
1320,36,53,34,Female,31391,5
1321,36,98,25,Female,30266,10
1322,38,81,80,Male,51059,14
1323,18,72,50,Female,61055,12
1324,47,52,88,Male,58250,3
1325,38,85,52,Male,56421,19
1326,25,50,48,Female,51600,15
1327,33,29,71,Female,27251,2
1328,40,92,4,Male,54533,4
1329,31,88,49,Female,30412,11
1330,46,15,84,Female,54660,18
1331,34,36,63,Male,55342,16
1332,44,54,61,Male,50663,13
1333,42,42,43,Male,64487,13
1334,43,69,56,Male,63752,12
1335,32,54,62,Female,56630,19
1336,41,32,38,Female,43507,11
1337,36,66,76,Female,65385,13
1338,18,49,5,Male,72117,13
1339,28,57,69,Female,40706,18
1340,23,53,84,Female,77725,15
1341,39,77,81,Female,70514,7
1342,20,35,82,Female,52766,4
1343,19,51,27,Female,44776,9
1344,45,65,39,Female,65887,16
1345,41,54,80,Female,44950,18
1346,41,15,78,Male,63899,2
1347,44,42,59,Female,11591,5
1348,34,73,46,Female,30331,15
1349,34,24,62,Male,46590,4
1350,32,38,34,Male,11384,17
1351,33,34,40,Female,57286,10
1352,36,30,63,Male,61265,13
1353,36,57,75,Female,43224,8
1354,55,36,11,Male,38171,13
1355,53,33,34,Female,40976,16
1356,25,15,39,Male,57272,12
1357,29,84,54,Male,61683,10
1358,24,35,47,Female,49544,14
1359,42,37,53,Female,55861,10
1360,30,63,32,Male,21717,18
1361,28,48,45,Male,67420,21
1362,47,36,39,Female,53839,17
1363,23,59,100,Male,29082,11
1364,46,45,82,Female,33878,11
1365,48,35,26,Female,61804,16
1366,57,42,25,Female,44890,12
1367,39,40,12,Female,27078,10
1368,46,25,70,Male,55301,9
1369,42,75,63,Female,39336,5
1370,18,55,36,Female,54295,18
1371,43,39,50,Female,56836,14
1372,18,71,39,Female,59753,6
1373,35,70,46,Female,42626,22
1374,30,79,78,Male,1029,11
1375,44,15,68,Female,59336,10
1376,26,15,71,Male,48386,19
1377,40,52,52,Male,56654,16
1378,29,93,52,Female,39044,19
1379,18,73,52,Male,14732,6
1380,37,38,78,Male,73393,11
1381,18,15,9,Female,47065,20
1382,21,71,20,Male,50856,18
1383,34,89,36,Female,46693,15
1384,25,48,68,Female,60846,21
1385,18,25,60,Female,72508,2
1386,33,45,21,Female,52619,5
1387,56,60,19,Female,58672,16
1388,30,91,35,Male,23704,17
1389,30,33,2,Female,49498,12
1390,36,74,33,Male,44298,12
1391,24,50,28,Female,30109,15
1392,46,56,22,Female,72417,7
1393,34,34,67,Female,75969,3
1394,45,55,38,Female,43675,12
1395,26,48,80,Male,41005,15
1396,35,33,37,Male,43127,14
1397,44,15,54,Female,30020,12
1398,25,58,18,Female,30625,11
1399,58,30,60,Female,39569,9
1400,22,63,76,Male,53902,14
1401,48,41,26,Male,40543,9
1402,28,65,36,Female,34198,7
1403,58,95,62,Male,64400,5
1404,60,68,54,Male,56565,13
1405,40,45,46,Female,34860,8
1406,32,28,65,Male,26426,18
1407,45,38,47,Male,47414,12
1408,35,33,37,Female,73708,6
1409,36,53,58,Male,39510,12
1410,22,48,44,Female,63297,15
1411,35,28,34,Female,70376,4
1412,40,55,100,Male,36829,20
1413,30,40,33,Female,45186,10
1414,48,51,56,Female,41315,9
1415,21,16,87,Male,28875,8
1416,37,62,16,Female,60090,6
1417,18,15,63,Male,49162,9
1418,20,41,94,Female,72384,8
1419,39,18,44,Male,44263,11
1420,33,21,61,Male,34532,18
1421,48,83,99,Male,55185,12
1422,34,44,36,Female,20228,21
1423,18,65,65,Male,44551,12
1424,37,32,34,Male,28177,13
1425,40,30,31,Male,40121,12
1426,37,47,7,Female,43986,17
1427,34,26,39,Male,48920,12
1428,42,43,61,Male,42379,9
1429,35,82,62,Female,31684,18
1430,28,32,17,Male,33113,8
1431,30,64,73,Female,51900,5
1432,18,52,51,Female,42230,17
1433,33,30,50,Female,32622,15
1434,21,65,25,Male,63334,13
1435,31,49,49,Female,64818,10
1436,48,60,69,Male,53015,10
1437,49,54,58,Female,71059,17
1438,32,49,80,Female,38428,8
1439,37,92,67,Male,75271,10
1440,46,31,49,Female,37788,17
1441,35,61,79,Male,70079,7
1442,35,35,51,Male,53981,13
1443,37,72,75,Male,17895,12
1444,18,59,67,Male,41683,16
1445,34,39,69,Male,78703,14
1446,51,15,59,Female,30561,8
1447,47,42,70,Male,34792,13
1448,30,28,45,Male,28860,13
1449,40,19,38,Male,49261,13
1450,29,21,62,Female,33416,10
1451,31,15,49,Female,61471,15
1452,64,68,85,Male,32631,10
1453,52,22,57,Female,87387,10
1454,29,42,49,Male,33002,14
1455,37,70,23,Male,37354,6
1456,45,42,62,Female,53151,6
1457,39,76,88,Male,26660,6
1458,53,62,30,Female,47447,14
1459,18,43,68,Male,48016,13
1460,18,34,30,Male,53833,12
1461,31,22,47,Female,54861,4
1462,18,27,50,Female,48923,14
1463,38,59,19,Male,28833,12
1464,25,15,58,Male,27561,10
1465,22,41,100,Male,48265,18
1466,29,45,7,Male,77734,18
1467,53,59,73,Female,59063,14
1468,48,41,70,Male,60330,14
1469,39,71,27,Female,61046,9
1470,47,64,46,Male,39030,4
1471,19,28,64,Female,49579,11
1472,18,15,69,Female,43150,17
1473,33,57,100,Female,71576,9
1474,61,84,38,Female,27677,7
1475,32,61,28,Male,48294,16
1476,24,32,70,Female,37085,13
1477,35,76,86,Female,23827,11
1478,29,28,26,Female,37096,10
1479,24,32,68,Female,62124,8
1480,38,81,53,Male,38423,15
1481,23,45,80,Female,42174,10
1482,18,46,65,Female,52925,8
1483,18,20,46,Male,46718,17
1484,28,51,24,Male,36654,14
1485,57,32,84,Male,36799,17
1486,42,66,65,Male,65992,7
1487,36,47,47,Male,48839,14
1488,19,15,72,Female,16548,12
1489,23,58,45,Female,66387,10
1490,42,47,1,Female,20278,18
1491,43,72,48,Male,34636,15
1492,41,47,25,Male,11979,7
1493,21,46,35,Male,48300,11
1494,18,45,58,Female,45757,11
1495,18,74,52,Male,64565,15
1496,35,67,77,Female,52708,11
1497,32,40,58,Female,49567,12
1498,21,30,51,Female,50948,8
1499,31,37,31,Male,88018,17
1500,29,69,31,Female,55714,17
1501,44,18,53,Female,46770,11
1502,28,86,30,Male,17915,12
1503,50,47,33,Male,49585,17
1504,51,38,13,Female,40153,6
1505,23,63,77,Female,35795,3
1506,31,30,41,Female,48908,16
1507,27,97,38,Female,26369,10
1508,20,15,58,Male,41246,16
1509,40,36,49,Male,39034,14
1510,50,64,2,Male,80260,10
1511,30,66,35,Female,44241,18
1512,29,25,65,Female,57167,15
1513,30,70,88,Female,51820,12
1514,20,62,42,Female,23119,8
1515,18,53,81,Female,25819,11
1516,35,17,92,Female,48996,9
1517,40,35,55,Male,32063,8
1518,52,90,69,Female,59748,21
1519,24,35,46,Female,44127,14
1520,46,41,50,Female,76068,12
1521,18,38,53,Female,26449,3
1522,22,68,45,Male,33471,15
1523,18,42,41,Male,49601,4
1524,46,58,4,Female,62377,15
1525,22,69,85,Male,55303,20
1526,32,63,45,Male,37103,8
1527,55,56,27,Female,54621,17
1528,34,63,45,Female,55678,13
1529,34,85,86,Female,54296,6
1530,43,23,6,Male,66174,16
1531,38,79,60,Male,39605,16
1532,32,68,51,Female,62296,9
1533,25,52,65,Female,52810,20
1534,42,55,52,Male,65980,14
1535,28,54,60,Male,47130,11
1536,41,72,77,Male,54128,18
1537,42,58,74,Male,51229,6
1538,45,65,84,Male,42188,12
1539,33,79,56,Female,49080,10
1540,42,59,49,Male,38584,18
1541,22,57,60,Male,42304,8
1542,42,30,9,Male,53068,18
1543,18,57,90,Female,68221,14
1544,29,55,21,Female,66335,6
1545,34,52,76,Female,57367,8
1546,29,49,37,Female,59722,8
1547,48,57,86,Female,66037,5
1548,60,50,54,Male,59457,26
1549,53,55,49,Female,35898,16
1550,38,27,31,Female,52297,15
1551,42,62,49,Female,70220,10
1552,27,46,58,Female,36363,16
1553,27,55,59,Female,35149,15
1554,45,52,17,Male,39355,11
1555,38,44,92,Female,37262,4
1556,38,58,40,Female,60967,17
1557,48,71,72,Female,49394,16
1558,38,45,38,Male,42864,10
1559,36,40,35,Male,48810,15
1560,21,89,52,Female,62226,8
1561,44,51,39,Female,50567,7
1562,39,47,40,Female,66777,14
1563,28,70,48,Male,56154,12
1564,43,70,84,Female,63098,15
1565,47,45,33,Female,56947,10
1566,39,53,50,Male,36416,14
1567,20,55,11,Female,65167,8
1568,42,46,46,Male,51608,14
1569,43,42,49,Female,25365,9
1570,42,27,19,Female,70137,13
1571,33,62,100,Male,38783,19
1572,29,39,55,Male,43863,13
1573,47,52,53,Female,62874,9
1574,38,42,59,Female,55098,14
1575,36,47,67,Female,6122,14
1576,31,35,35,Male,44652,8
1577,42,46,98,Female,48862,10
1578,22,43,43,Male,58332,10
1579,47,53,54,Male,37596,1
1580,38,25,63,Female,56776,6
1581,30,36,33,Female,16390,6
1582,19,58,65,Female,69324,18
1583,30,64,29,Male,45342,9
1584,42,46,7,Female,31769,16
1585,43,65,100,Female,36957,11
1586,40,41,35,Female,30578,15
1587,39,66,81,Female,46560,16
1588,19,51,38,Male,45537,2
1589,42,79,84,Female,49432,3
1590,35,33,51,Male,60110,14
1591,34,57,50,Male,37731,13
1592,58,51,69,Male,32855,1
1593,48,94,61,Female,90440,1
1594,18,38,87,Male,25947,9
1595,40,41,25,Male,48724,4
1596,37,30,82,Female,35057,21
1597,27,46,55,Female,43606,10
1598,36,43,79,Female,46150,9
1599,45,66,52,Female,35135,17
1600,26,40,49,Male,38959,15
1601,18,33,65,Male,51300,17
1602,41,69,52,Female,49867,17
